Target:wordPos	utterance	word	log_prob (word|left_context)	word_ph_len	STOI_babble_snr_0	STOI_babble_snr_-5	STOI_babble_snr_5	HRS_babble_snr_5	HRS_babble_snr_0	HRS_babble_snr_-5
159:03:00	yeah unk 's at training for to be a teacher	at	-6.87	2	0.861436523	0.704304342	0.925297638	1	0.666666667	0.833333333
159:04:00	yeah unk 's at training for to be a teacher	training	-10.1	6	0.727053585	0.558720997	0.839452526	1	1	0.833333333
159:05:00	yeah unk 's at training for to be a teacher	for	-4.3	3	0.683631202	0.429919015	0.7482703	0.166666667	0	0
159:06:00	yeah unk 's at training for to be a teacher	to	-6.92	2	0.564953928	0.45146134	0.788231969	0.833333333	1	0.833333333
159:07:00	yeah unk 's at training for to be a teacher	be	-2.98	2	0.709224335	0.659560437	0.741146158	1	1	0.833333333
159:08:00	yeah unk 's at training for to be a teacher	a	-1.76	1	0.761481519	0.680891232	0.928979461	1	1	0.833333333
159:09:00	yeah unk 's at training for to be a teacher	teacher	-4.44	4	0.770168569	0.711660774	0.912883649	1	1	1
160:02:00	yeah unk 's at training for to be an instructor	's	-8.35	3	0.796203933	0.742192137	0.869276556	0.666666667	0.5	0.166666667
160:03:00	yeah unk 's at training for to be an instructor	at	-6.87	2	0.861436523	0.704304342	0.925297638	1	0.833333333	0.166666667
160:04:00	yeah unk 's at training for to be an instructor	training	-10.1	6	0.727053585	0.558720997	0.839452526	1	1	1
160:05:00	yeah unk 's at training for to be an instructor	for	-4.3	3	0.683631202	0.429919015	0.7482703	0.5	0.166666667	0
160:06:00	yeah unk 's at training for to be an instructor	to	-6.92	2	0.564953928	0.45146134	0.788231969	0.833333333	1	1
160:07:00	yeah unk 's at training for to be an instructor	be	-2.98	2	0.709224335	0.659560437	0.741146158	1	1	1
160:08:00	yeah unk 's at training for to be an instructor	an	-3.79	2	0.797221882	0.62322319	0.889931886	1	1	0.666666667
160:09:00	yeah unk 's at training for to be an instructor	instructor	-5.18	9	0.846090699	0.781302063	0.894600383	1	1	0.666666667
161:01:00	yeah you are too fussy your standards are too high	you	-5.52	2	0.589431956	0.634635308	0.557849016	0.5	1	0.5
161:02:00	yeah you are too fussy your standards are too high	are	-4.58	2	0.731639388	0.417510853	0.799962084	1	0.666666667	0.333333333
161:03:00	yeah you are too fussy your standards are too high	too	-5.29	2	0.575248356	0.570638537	0.656940475	1	1	0.666666667
161:04:00	yeah you are too fussy your standards are too high	fussy	-12.71	4	0.77204235	0.694688501	0.850866031	1	1	0.333333333
161:05:00	yeah you are too fussy your standards are too high	your	-11.33	3	0.77838118	0.385199197	0.836574006	1	0.5	0.5
161:06:00	yeah you are too fussy your standards are too high	standards	-8.54	8	0.790370468	0.672448836	0.851735817	1	1	0.666666667
161:07:00	yeah you are too fussy your standards are too high	are	-4.95	2	0.731639388	0.417510853	0.799962084	1	0.666666667	0.333333333
161:08:00	yeah you are too fussy your standards are too high	too	-5.33	2	0.575248356	0.570638537	0.656940475	1	1	0.666666667
161:09:00	yeah you are too fussy your standards are too high	high	-4.74	2	0.768927989	0.617102174	0.910981537	1	1	0.5
162:01:00	yeah you are too picky your standards are too high	you	-5.52	2	0.589431956	0.634635308	0.557849016	0.833333333	0.833333333	0.333333333
162:02:00	yeah you are too picky your standards are too high	are	-4.58	2	0.731639388	0.417510853	0.799962084	0.833333333	0.5	0.5
162:03:00	yeah you are too picky your standards are too high	too	-5.29	2	0.575248356	0.570638537	0.656940475	1	0.833333333	0.333333333
162:04:00	yeah you are too picky your standards are too high	picky	-9.39	4	0.697873397	0.457710473	0.828867916	1	0.833333333	0.166666667
162:05:00	yeah you are too picky your standards are too high	your	-8.82	3	0.77838118	0.385199197	0.836574006	0.833333333	0.333333333	0.5
162:06:00	yeah you are too picky your standards are too high	standards	-9	8	0.790370468	0.672448836	0.851735817	1	0.5	0.5
162:07:00	yeah you are too picky your standards are too high	are	-4.45	2	0.731639388	0.417510853	0.799962084	0.833333333	0.5	0.5
162:08:00	yeah you are too picky your standards are too high	too	-5.46	2	0.575248356	0.570638537	0.656940475	1	0.833333333	0.333333333
162:09:00	yeah you are too picky your standards are too high	high	-4.83	2	0.768927989	0.617102174	0.910981537	1	0.666666667	0.5
163:01:00	you did not even say it correctly that time	did	-5.38	3	0.690796901	0.530016586	0.836438525	1	0.833333333	0.833333333
163:02:00	you did not even say it correctly that time	not	-3.4	3	0.83510231	0.774108485	0.955440843	1	0.833333333	1
163:03:00	you did not even say it correctly that time	even	-4.11	4	0.641258998	0.542956861	0.738840662	1	1	1
163:04:00	you did not even say it correctly that time	say	-5.53	2	0.82635397	0.756810246	0.954856433	1	1	0.833333333
163:05:00	you did not even say it correctly that time	it	-2.49	2	0.827461182	0.765324546	0.914102825	1	1	0.833333333
163:06:00	you did not even say it correctly that time	correctly	-11.67	7	0.740566137	0.639494548	0.867770935	1	1	0.833333333
163:07:00	you did not even say it correctly that time	that	-4.82	3	0.858494095	0.774072043	0.960537108	1	1	0.666666667
163:08:00	you did not even say it correctly that time	time	-5.88	3	0.773843498	0.597436755	0.889145435	1	1	0.833333333
164:01:00	you did not even say it right that time	did	-5.38	3	0.690796901	0.530016586	0.836438525	1	1	0.666666667
164:02:00	you did not even say it right that time	not	-3.4	3	0.83510231	0.774108485	0.955440843	1	1	0.666666667
164:03:00	you did not even say it right that time	even	-4.11	4	0.641258998	0.542956861	0.738840662	1	1	0.333333333
164:04:00	you did not even say it right that time	say	-5.53	2	0.82635397	0.756810246	0.954856433	1	1	0.333333333
164:05:00	you did not even say it right that time	it	-2.49	2	0.827461182	0.765324546	0.914102825	1	1	0.333333333
164:06:00	you did not even say it right that time	right	-6.98	3	0.794389785	0.69157216	0.902384056	1	1	0.5
164:07:00	you did not even say it right that time	that	-5.22	3	0.858494095	0.774072043	0.960537108	1	1	1
164:08:00	you did not even say it right that time	time	-5.63	3	0.773843498	0.597436755	0.889145435	1	1	1
165:01:00	you know it unk very well so what a unk improvement	know	-1.14	2	0.799041758	0.513410565	0.871580729	1	1	0.833333333
165:02:00	you know it unk very well so what a unk improvement	it	-3.51	2	0.827461182	0.765324546	0.914102825	1	0.833333333	0.166666667
165:04:00	you know it unk very well so what a unk improvement	very	-4.86	4	0.81723182	0.561902268	0.901406668	0.5	0.666666667	0.833333333
165:05:00	you know it unk very well so what a unk improvement	well	-3.88	3	0.729790007	0.496054141	0.867446096	1	1	0.833333333
165:06:00	you know it unk very well so what a unk improvement	so	-5.12	2	0.827959454	0.786175267	0.945709785	0.833333333	0.666666667	0.166666667
165:07:00	you know it unk very well so what a unk improvement	what	-6.98	3	0.753623136	0.631774666	0.874604202	1	0.5	0
165:08:00	you know it unk very well so what a unk improvement	a	-4.74	1	0.761481519	0.680891232	0.928979461	0.166666667	0.166666667	0
165:10:00	you know it unk very well so what a unk improvement	improvement	-10.29	10	0.628823335	0.564615418	0.753022888	1	0.5	0.166666667
166:01:00	you know it unk very well so what a vast improvement	know	-1.14	2	0.799041758	0.513410565	0.871580729	1	0.833333333	0.666666667
166:02:00	you know it unk very well so what a vast improvement	it	-3.51	2	0.827461182	0.765324546	0.914102825	1	0.666666667	0.166666667
166:04:00	you know it unk very well so what a vast improvement	very	-4.86	4	0.81723182	0.561902268	0.901406668	0.5	1	0.666666667
166:05:00	you know it unk very well so what a vast improvement	well	-3.88	3	0.729790007	0.496054141	0.867446096	0.833333333	1	0.833333333
166:06:00	you know it unk very well so what a vast improvement	so	-5.12	2	0.827959454	0.786175267	0.945709785	1	1	0.333333333
166:07:00	you know it unk very well so what a vast improvement	what	-6.98	3	0.753623136	0.631774666	0.874604202	0.833333333	0.833333333	0
166:08:00	you know it unk very well so what a vast improvement	a	-4.74	1	0.761481519	0.680891232	0.928979461	0.833333333	0.833333333	0.333333333
166:09:00	you know it unk very well so what a vast improvement	vast	-9.48	4	0.736352542	0.62377969	0.853474965	0.833333333	0.833333333	0.333333333
166:10:00	you know it unk very well so what a vast improvement	improvement	-7.86	10	0.628823335	0.564615418	0.753022888	0.833333333	1	0.333333333
167:01:00	you should boost him to go along	should	-6.32	3	0.852459712	0.753422607	0.954200823	1	1	0.666666667
167:02:00	you should boost him to go along	boost	-12.09	4	0.667287277	0.549082054	0.750872419	1	0.833333333	0.5
167:03:00	you should boost him to go along	him	-4.15	3	0.792124141	0.574679321	0.831275691	1	0.666666667	0
167:04:00	you should boost him to go along	to	-1.9	2	0.564953928	0.45146134	0.788231969	1	0.833333333	0.333333333
167:05:00	you should boost him to go along	go	-2.96	2	0.827750948	0.671539759	0.90960004	1	1	0.5
167:06:00	you should boost him to go along	along	-5.22	4	0.627270776	0.538170924	0.801833611	1	0.666666667	0.333333333
168:01:00	you should encourage him to go along	should	-6.32	3	0.852459712	0.753422607	0.954200823	1	1	0.5
168:02:00	you should encourage him to go along	encourage	-8.38	6	0.805840322	0.692106308	0.91026309	1	1	0.833333333
168:03:00	you should encourage him to go along	him	-4.43	3	0.792124141	0.574679321	0.831275691	1	1	0.166666667
168:04:00	you should encourage him to go along	to	-0.55	2	0.564953928	0.45146134	0.788231969	1	1	1
168:05:00	you should encourage him to go along	go	-2.69	2	0.827750948	0.671539759	0.90960004	1	1	1
168:06:00	you should encourage him to go along	along	-5.26	4	0.627270776	0.538170924	0.801833611	1	1	1
169:01:00	you would have additional expense for unk	would	-4.94	3	0.831415596	0.638307008	0.890644965	1	0.833333333	0.166666667
169:02:00	you would have additional expense for unk	have	-2.08	3	0.749897515	0.655628398	0.898080459	1	0.833333333	0.333333333
169:03:00	you would have additional expense for unk	additional	-11.76	8	0.747609259	0.699302377	0.903613071	0.833333333	1	0.666666667
169:04:00	you would have additional expense for unk	expense	-8.43	7	0.85055858	0.744012046	0.876200713	1	1	0.666666667
169:05:00	you would have additional expense for unk	for	-3.35	3	0.683631202	0.429919015	0.7482703	1	0.833333333	0
170:01:00	you would have extra expense for unk	would	-4.94	3	0.831415596	0.638307008	0.890644965	1	1	0.333333333
170:02:00	you would have extra expense for unk	have	-2.08	3	0.749897515	0.655628398	0.898080459	1	1	0.333333333
170:03:00	you would have extra expense for unk	extra	-8.98	6	0.822369899	0.7482038	0.909521477	1	1	0.666666667
170:04:00	you would have extra expense for unk	expense	-8.56	7	0.85055858	0.744012046	0.876200713	1	0.833333333	0.5
170:05:00	you would have extra expense for unk	for	-3.1	3	0.683631202	0.429919015	0.7482703	1	0.166666667	0
